Commit message,Class,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
* add better support for keypath visibility properties* convert no details eo s to id   pk format instead of >pk< format* attempt to load rest delegate names from properties (ERXRest.<EntityName>.delegate)* attempt to load default rest delegate names <EntityName>RestEntityDelegate to make registration easier* Put request handler session fixes from Ajax s JSONRequestHandler into RestRequestHandler* Added some convenience registration methods to ERXRestRequestHandler* Added some misc javadoc* 1.5ified* moved some generic rendering methods up higher to support generating alternative output formats,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slowly beefing up method symbol tablegit svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@1155 51baf565 9d33 0410 a72c fc3788e3496d,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This patch merges the identical methods from the JDBC1 and JDBC2connection implementations (org.postgresql.jdbc[1|2].Connection) intotheir superclass (org.postgresql.Connection).It also changes the close() methods of Connection and PG_Stream so thatPG_Stream no longer is responsible for sending the termination packet  X to the backend. I figured that protocol level stuff like that belonged inConnection more than in PG_Stream.Anders Bengtsson,pull up,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attached is a patch to remove some redundant code in the JDBC driver.* Merges identical code from org.postgresql.jdbc[1|2].Statement intoorg.postgresql.Statement.* Moves escapeSQL() method from Connection to Statement (the only placeit s used)* Minor cleanup of the new isolation level stuff.* Minor cleanup of version string handling.Anders Bengtsson,pull up,0,0,0,0,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adds license and javadoc to the matrix factorizations. Includes wrappers around the matlab and octave implementations.Abstracts some common SVD functionality to a base class.Unit tests NMF and SVD reduction methods.Make some helper functions public.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Push getVisualMotionState() into AbstractvisualModeThis used to be an abstract method so that the different visual modescould pass in the right selection factory but this is now all handledthrough the fixSelection() method.Moving the implementation to the superclass means all visual modes usethe same motions.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
added bugfix NSMutableArray. Had limited testing so far. Someone please add the Javadocs. Removed the List methods from ERXMutabeArray (they are now in the superclass),pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o Refactor the creation of title and summary for the report into a couple of common methods in the parent. git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@543277 13f79535 47bb 0310 9956 ffa450edef68,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How I resolved: * Applied the same fix to Datagram transport * Backported all fixes to 1.0 * Moved some common methods to BaseIoSession (AbstractIoSession) git svn id: https://svn.apache.org/repos/asf/mina/tru,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o Added some missing JavaDoc o Moved the getProcessor() method back in the super class o Added a constructor to initialize this IoProcessor member o Minor refactoring git svn id: https://svn.apache.org/repos/asf/mina/trunk@912261 13f79535 47bb 0310 9956 ffa450edef68,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pushed a little tesselating code up into the common class.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Significantly restructured the shader package to make it easier to understand and extend.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moved  shares  to Transaction super class,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
created abstract form item to move common code into and changed form item hierarchy to inherit form DataClass.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored for improved modularity and extensibility. General cleanup. Updated unit test correspondingly.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
move groovy stuff in a special class to make it reusable,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored out some common code.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moved a bunch of setters/getters to the base class git svn id: https://svn.apache.org/repos/asf/maven/surefire/trunk@1368021 13f79535 47bb 0310 9956 ffa450edef68,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored last 2 tests to use common base class,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor canidate controller refactoring Added an abstract superclass to house common functionality. This fixes some previously nasty cut & paste code.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Profiles refactored shared elements in AbstractProfile. WARC Refers To Date now set as long and correctly formated in getWarcHeaders.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moved common code between cascading & merging daos to an abstract class. git svn id: https://source.jasig.org/person directory/trunk@2659 f5dbab47 78f9 eb45 b975 e544023573eb,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Move common code to AbstractDataComposer,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF  samples refactor,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove subclasses of VertxHandler and only keep this class,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
code cleanup of VJSObject.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
removing all google inject in preference for javax.inject,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactor tracing feature into a base class,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Added navigation links to resource calls that don t contain selectors. Updated tests to look for navigation links. Refactored tests so springmvc and resteasy demos use delegate to parent package  ensuring consistency between tests.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[MJAVADOC 33] refactor out base class  make jar not aggregate  git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@388169 13f79535 47bb 0310 9956 ffa450edef68,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massive refactors. This list isn t complete  but should give you an idea:  A) many things in lombok.eclipse moved to lombok.core to enable reuse with lombok.javac.  B) lombok.javac works now similarly to eclipse s model: We first make big ASTs that are bidirectionally traversable  then we walk through that for annotations.  C) Instead of getting an annotation instance  you now get an object that is more flexible and can e.g. give you class values in an enum as a string instead of a Class object  which may fail if that class isn t on the classpath of lombok.  D) sources to the internal sun classes for javac added to /contrib.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixed minor issues  refactored configuration layout  added new integration tests  upgraded to Thymeleaf 2.1.1,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remove checks for WO54 and reflection for pre WO54 APIs,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored Composite into AbstractComposite  Composite  and DynamicComposite  to disambiguate usage,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[WAGON 350] add unit test for wagon ssh with an embedded ssh server : refactor to be able to share test with scp external module  git svn id: https://svn.apache.org/repos/asf/maven/wagon/trunk@1174025 13f79535 47bb 0310 9956 ffa450edef68,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reorganize to support transport clients,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Removing Property Duplication  MethodProperty and FieldProperty have a common superclass but had duplicated code between them. This commit reduces that duplication and pushes common code into the superclass  while  at the same time  adding some additional tests for the functionality.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consolidate SenateSiteDumpId class  Previously  there were several types of SenateSiteDumpId that id ed several different types of dump.  Each of these was reflected in an implementation of SenateSiteDumpId.  For simplicity s sake  we reduced this to one single type of dump: the year/session dump.  This commit simplifies the SenateSiteDumpId class and all of its uses to only handle this one case.    Remove SenateSiteDumpSessionId.   Add dumpTime and year fields to SenateSiteDumpId.   Modify Json parsing classes to read the """"year"""" field instead of   """"session"""" to reflect changes in dump code.   Remove range abstract method.  This was primarily used to get updates   ranges and to get a reference date time (the end of the date range).   The updates ranges are no longer used and the reference date time can   be determined by the dumpTime field. ",pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleanup and thread view updates,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactoring   pushed property mgmt functionality into new superclass now shared by the report renderers  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@7294 51baf565 9d33 0410 a72c fc3788e3496d,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refactored and improved loading of inventories and item schemata  See koraktor/steam condenser 162,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleanup,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0.016949153,0.028571429,0,0,0,0,0,0.023809524,0.02,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[BACKLOG 1795]   using isEmpty instead of    null for several String properties.  Removing auto levels when creating a measure for the same column.  correcting summary message when hierarchy is empty.,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New files  or files moved from other locations,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopefully the last of the big exceptions refactorings. I went through all of the places we re adding context to our Errors object and made sure we re never doubling up    specifing the same injection point or key multiple times.  The new errors have nice  at  lines for parameters  fields and linked bindings. Hopefully this makes it easier to follow the stacktraces. Additional context (such as the binding s origin in a module) could be added later if desired. Currently we have module specific sources in CreationExceptions  and plain old binding sources elsewhere. The end result is messages that can look like this:  com.google.inject.ProvisionException: Guice provision errors:  1) Error injecting constructor  java.lang.UnsupportedOperationException   at com.google.inject.ProvisionExceptionTest$RealD.<init>(ProvisionExceptionTest.java:284)   at binding for com.google.inject.ProvisionExceptionTest$RealD.class(ProvisionExceptionTest.java:284)   at binding for com.google.inject.ProvisionExceptionTest$D.class(ProvisionExceptionTest.java:1)  1 error  git svn id: https://google guice.googlecode.com/svn/trunk@652 d779f126 a31b 0410 b53b 1d3aecad763e,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remove phases from BindingProcessor  refactor so that two different classes do the two different bits  with an abstract superclass managing the shared pieces.  git svn id: https://google guice.googlecode.com/svn/trunk@1527 d779f126 a31b 0410 b53b 1d3aecad763e,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[refactor]: extract write and send method,pull up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
